# Radar IA — estado.  url <TAB> leido|descartado <TAB> fecha
https://github.com/vllm-project/vllm/releases/tag/v0.25.0rc1	descartado	2026-07-20
https://github.com/vllm-project/vllm/releases/tag/v0.25.0rc2	descartado	2026-07-20
https://www.xataka.com/robotica-e-ia/cuando-ia-se-equivoca-nosotros-seguimos-confiando-estudio-revela-que-no-sabemos-decir-no-se	descartado	2026-07-21
https://www.xataka.com/robotica-e-ia/nvidia-ha-encontrado-forma-contener-consumo-centros-datos-ia-liquido-caliente-que-jacuzzi	descartado	2026-07-21
https://www.xataka.com/robotica-e-ia/ordenadores-tardaron-15-anos-mejorar-productividad-empresas-ia-puede-tardar-motivo-sabotaje	descartado	2026-07-21
https://www.xataka.com/robotica-e-ia/impresionante-elon-musk-se-rinde-modelo-abierto-ia-chino-kimi-k3-no-para	descartado	2026-07-21
https://www.xataka.com/energia/factura-luz-eeuu-habia-subido-culpa-centros-datos-que-se-viene-6-300-millones-tres-anos	descartado	2026-07-21
https://www.xataka.com/robotica-e-ia/gigantesco-qwen-3-8-otra-senal-inquietante-para-eeuu-su-ventaja-ia-esta-evaporandose	descartado	2026-07-21
http://www.microsiervos.com/archivo/ia/avances-pruebas-ia-inteligencia.html	descartado	2026-07-21
